ItemID,Sentiment,SentimentText
9268,1,A survivor of a near-death crash myself (car v. Lisa) find my tribute@Mothers Against Drunk Driving! 
9269,1,A violent crash sends a car careening into a Starbucks full of people. Details &amp; crash video @KTLA 10p. Watch
9270,1,A woman had to be cut out of her car after it ended up on its roof following a two-car crash in Coltishall.
9271,1,A woman has relived a horrific car crash that shattered her dreams and almost killed her 22 years later. 
9272,1,A woman was anaesthetised at the scene of a two car crash due to the severity her injuries 
9273,1,A year ago today my sister got into a car crash that shoudve ended in death.... 1 year later she's still here with me 
9274,1,A young man tells @FOX40 his parents were hit in today's Yuba City 14 car crash &amp; crime spree. His mom was cut out
9275,1,ACCIDENT I-26 EB: A crash near th Ashley Phosphate exit will slow down traffic even more on I-26 EB. #chstrfc 
9276,1,"ACTON, CA \u2013 One-Year-Old Girl Killed in Rollover Car Crash on Highway 14 at Red Rover Mine Road - ..."
9277,0,ADHD treatment tied to lower car crash risk https:\/\/t.co\/iLO83YF0FK #fitness #articles #health #beauty
9278,1,"AGUA DULCE, CA \u2013 1 Killed, 4 Injured in Rollover Car Crash on Highway 14 at Red Rover Mine Road - ..."
9279,1,ALBION PARK RAIL: Expect delays southbound on the Princes Hwy just past Tongarra Rd due to a truck and car crash.
9280,1,ALERT: @LouMetroES sup confirms @LMPD is working a fatal crash in #Louisville. 1 dead in the 9800 blk of Blue Lick.
9281,1,"ALERT: More than 9,000 without power in Manitou Springs and parts of west Colorado Springs due to a car crash."
9282,1,"ALHAMBRA, CA \u2013 Rollover Car Crash Reported on 10 Freeway at Fremont Avenue "
9283,1,APD: Zuni Road and San Pedro Drive SE is shut down Friday morning as officers investigate a fatal traffic crash
9284,1,"ARLETA, CA - Injuries Reported in Two-Car Crash on 5 Freeway at Van Nuys Blvd"
9285,1,"ATASCADERO, CA \u2013 1 Killed in Solo-Car Crash on Highway 41 near Old Morro Road East "
9286,1,Aaron Sandoval Struck and Killed by Car in Hacienda Heights Crash on 60 Freeway at 7th Avenue - ...
9287,0,Abbott back to being a car crash in interviews I see.
9288,0,Absolute car crash of a meal 
9289,0,Accident reconstruction expert to study #Fraser fatal crash 
9290,1,Active duty Navy &amp; involved in a domestic violence related car crash just minutes prior 
9291,0,Actress Kaveesha Ayeshani car
9292,0,After 3 calls to my dad and not picking up. I blocked his number. What if I got in a car crash or dying
9293,1,"After This Mom Died In A Horrific Car Crash, A Bystander Heard Desperate Cries From The Backseat"
9294,1,After that horrible car crash I just witnessed right infront of me in the freeway...I just appreciated life even more
9295,1,Albany police name driver accused of running over 12-year-old boy in hit-and-run crash 
9296,0,All Indian cars fails crash test.Necessity of fuel efficient and strong car body needs light weight steel so need 
9297,1,All eastbound lanes are open again after this earlier crash and there are no longer any delays.
9298,0,All reasonable. It's the car crash\/chase\/horrific tragedy we cannot make ourselves look away from. 
9299,1,"All westbound lanes of the Great Western Hwy are now open, but 1 of 2 eastbound lanes is closed due to this crash"
9300,0,Almost Hit By Car! #crash #car #accident #death
9301,0,Almost another car crash cause some moron is going 15 mph slower than surrounding traffic in the passing lane and cars are swirving to avoid
9302,0,"Almost be ready to crash , like mom really "
9303,0,Also don't crash your car into a deer because it will take a very long time to get fixed &amp; you'll feel 15 all over again. \ud83d\ude2d
9304,0,Always worth looking overseas for a reality check on how #Brexit is going. Summary: a slow motion car crash.
9305,0,"Am ad\u0103ugat un videoclip la o list\u0103 de redare pe @YouTube, https:\/\/t.co\/BmIfTgnnvM Ultimate Retarded Car Drivers Crash Compilation,"
9306,0,Am loyal to the show and like @craighutchy (it's not his fault) but tonight's #footyshow was a total car-crash...Newman is playing with fire
9307,0,Amazing Control Of Car On Ice #ice #winter #hilarious #crash #fail #dangerous #car #wtf #
9308,0,"Amazing when a man stares at you when he drives past,mate turn your head anymore your gonna crash ya car"
9309,1,Amazon star Richard Hammond involved in electric car crash (updated) 
9310,1,An update from @KrystalKeith after her terrifying car crash. The news is good! 
9311,0,And abuse victims. And car crash survivors. Anyone who throws us civilian PTSD cases under the bus has zero respect.
9312,0,"And almost crash your car. https:\/\/t.co\/jRuGFpNLB4"",""display_text_range"":[0,26"
9313,0,"And he asked me \""Didn't you feel anything?\"" And I said yea cause i heard like a crash and the bus jerked but i didnt think it was a car omg"
9314,0,And it dawns on no one that equating personal offense with a potentially deadly car crash miiiight be ridiculously
9315,1,"And then Princess Diana's car crash. I remember my mother in the kitchen with the news on the radio, washing dishes and crying."
9316,1,And we'd FaceTime every single day for hours on end. He once got in a car crash and I was the first person he called whilst he was
9317,1,Angie's rental car was involved in crash. She is alright but says at least one police officer taken away in ambulan
9318,0,"Another Abbott car crash interview on police funding. Strangely, she reminds me of Trump in these moments."
9319,1,Another deadly crash on this stretch of Browns Mill Rd in SE Atlanta. Folks say they're just waiting on a car to 
9320,1,Another fiery crash with a semi. This is like 5th-6th one this week in the KC area #accident #fire #semi
9321,0,Another repermissioning car crash. Will see more of these as May 2018 approaches &amp; businesses email consumers about
9322,1,"Another view, with second car involved in crash. Awaiting official details."
9323,0,Anyone in Brisbane? Possibly with a car and couch\/ bed to crash in cause I have a 10 hour transit 
9324,0,"Arrma Typhon Speed Runs, Tire Blow Out,  Flying Car And A Crash!"
9325,0,"As i stated in this format,8months ago\u2714 the #Car lease,hire,in #UK set to crash,the plug has already been pulled"
9326,1,Ashtabula PD and Fire process a 2-car rollover crash @ Main and W. 58th St reported just before 8p. Both drivers 
9327,0,"Ask tithers:\n\nHave any family, friends died before age 25 from cause other than disease?"
9328,1,"At a car crash on Green Mont and Weatherstone. Are injuries, not sure how many. Multiple car accident. Initial call said 5"
9329,1,Attorneys Win $3 Million Verdict for Man Injured in Car Crash https:\/\/t.co\/QfBcgPIT05 via @dbreview
9330,1,Aug 1997. Princess Diana's car crash in Paris and aftermath
9331,1,Authorities say 2 critically injured in Manhattan car crash - NEW YORK (AP) - Authorities say two people were c... https:\/\/t.co\/907L7Vkhti
9332,1,Authorities: 1 injured in car-semi crash near Bernard 
9333,0,Autobahn Shuts Down Due to Wind Turbine Crash: Three of the largest wind turbine producers in
9334,0,Automobile Association under fire for car-crash handling of data breach #security h
9335,1,BDOLS Sneak Peak | Guy hops out of his car immediately after crash
9336,0,"BMJ Careers - Over half of anaesthetic trainees have had car crash or near miss after night shift, survey finds"
9337,0,BMW Crash Compilation \u2013 Stupid People Driving Car \u2013 Best of the best 2017
9338,1,BREAKING NEWS: Emergency crews respond to two-car crash near airport 
9339,1,"BREAKING Three women dead and two men seriously injured after horror three car crash in Ardee, Co. Louth "
9340,1,BREAKING: .@ABQPOLICE investigating a deadly crash involving a scooter and car near San Pedro and Zuni. One person\
9341,1,BREAKING: Person trapped inside car in rollover crash in Silver Lake has now been transported to local hospital 
9342,1,BREAKING: Severe delays on #A38 near #Derby after three-car crash. 
9343,1,BREAKING: Three people dead and two seriously injured after horror early hours Irish crash
9344,1,BULLI PASS: There are moderate delays in both directions on the Princes Hwy due to a 2-car crash. Exercise caution.
9345,0,BUT THE CAR CRASH OH MY GODDDDDD I'M CRYING I HAVE TO GO START S4 BYE
9346,0,"BY THE WAY?????????? YOUR CAR AINT COOL DUDE !!!!!!!!!!!!!!! THE WAY UR DRIVING IT , U FINNA CRASH ONE DAY AND THAT CRACKS ME THE FUCK UP!!"
9347,0,"Be careful u don't wanna crash daddy's car https:\/\/t.co\/cbuFs6njGh"",""display_text_range"":[0,42"
9348,1,"Beauty queen's emotional tribute to fellow pageant contestant, 18, killed in car crash #Bolton"
9349,0,Been having a dream every night about getting in a car crash so that's great
9350,0,"Being in a car crash https:\/\/t.co\/p0mYncvjia"",""display_text_range"":[0,20"
9351,1,Being seconds infront of a crash on the M1 where a car is flipped completely on is head is one of the scariest things I've ever seen
9352,0,Between the house and the destiny 2 beta i think i died in a car crash and went straight to heaven 
9353,0,Big Stock Car Racing Crash compilation 
9354,1,Biked past a 5 car crash at Baseline and 27th way this morning. Made me think about safety and my commute.  #boulder #bikecommute
9355,1,Bipolar kindergarten teacher missing after car crash - Fox News
9356,0,Black Mirror is fucking incredible. It's like a car crash you can't look away from.\nWhy did it take me so long to watch it?
9357,1,Blue Diamond East at Buffalo shut down due to nasty car crash involving 3 cars... traffic backed up big time...avoi
9358,1,Bolton crash: CCTV shows car losing control after Bolton police chase #SouthWest
9359,1,Bootle car crash: Skye Olivia Mitchell's family pays tribute.. Related Articles.
9360,1,Boston Airport Car Crash Live Updates: Multiple Injuries Reported After Taxi Hit
9361,0,"Bought donuts and did not crash my car, but I don't really want these donuts now....."
9362,1,"Boy, 7, badly hurt in Wakefield hit-and-run crash #York https:\/\/t.co\/1PTuqug1O4"
9363,1,"Boy, five, and brother, two, crash mum's car after driving 5km to see farm animals... "
9364,1,"Boys, 5 and 2, go for joyride, crash mother's car "
9365,1,Brave Father Skips Job Interview To Save Car Crash Victim In Act Of Heroism https:\/\/t.co\/2i9hm1X41R
9366,0,Brb going to go crash my sisters car
9367,1,Breaking News - Three women have died in a three car crash in #louth
9368,1,Breaking: Person Trapped Inside Car in Rollover Crash in Silver Lake 
9369,1,Breaking: most of @TNinterstate26 in Gray shut down after a multi-car crash.  @JustinWJHL live on the scene at 11p. 
9370,1,Brentford crash: Air ambulance called after moped and car collide on Bos #HammersmithAndFulham
9371,1,Bring Jonny home: Laos motorbike crash leaves Irishman with broken bones and paralysed arm 
9372,1,Bronson pedestrian killed when struck by car; Chiefland man dies in single-car crash
9373,1,Brothers aged 5 and 2 crash their mom's car https:\/\/t.co\/mTRVs5sibw
9374,1,Brothers involved in a car crash were HOW old!? https:\/\/t.co\/RakdPICA0t via @ReadTheHornNews
